adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/phv4nTeSViYfabikRB6oVjceIbG.jpg,"[35, 27]",46838,en,Tucker and Dale vs. Evil,"Two hillbillies are suspected of being killers by a group of paranoid college kids camping near the duo's West Virginian cabin. As the body count climbs, so does the fear and confusion as the college kids try to seek revenge against the pair.",12.202,/8shwLEDzajJGSfLgbpac8x8xn1U.jpg,2010-01-22,Tucker and Dale vs. Evil,False,7.4,2186
False,/rdDcZHklNkHHApjcBd0qTK7YzJr.jpg,"[28, 12]",308504,en,Last Knights,"When an evil emperor executes their leader, his band of knights – bound by duty and honour – embarks on a journey of vengeance that will not come to an end until they've destroyed their mortal foe.",12.196,/uGqlk7Hu8FRLVDcFZ16NxTy09ZE.jpg,2015-04-03,Last Knights,False,6.5,900
False,/ljTYcQ3pkzYF52Z8ev1Z1UThnPy.jpg,"[35, 10749]",519035,en,Nappily Ever After,"After an accident at the hair salon, Violet realizes she's not living life to the fullest. A soulful barber helps her put the pieces back together.",12.189,/lxXsGqxUwSxypffv8hn3r332jf4.jpg,2018-09-21,Nappily Ever After,False,7.2,754
False,/bwDTWOd0SCFWfRw8ophhykOgUBS.jpg,"[28, 53]",1647,en,The Recruit,"A brilliant CIA trainee must prove his worth at the Farm, the agency's secret training grounds, where he learns to watch his back and trust no one.",12.182,/zd9eNagUB7FEaqffnSw3n3Nii4p.jpg,2003-01-31,The Recruit,False,6.3,1412
False,/bBgoMzo2fXpZYYNlJuG5WAW5wzA.jpg,"[18, 36]",321697,en,Steve Jobs,"Set backstage at three iconic product launches and ending in 1998 with the unveiling of the iMac, Steve Jobs takes us behind the scenes of the digital revolution to paint an intimate portrait of the brilliant man at its epicenter.",12.181,/92vhEJ6xWoDJ8UHECAJaRofaSCZ.jpg,2015-10-09,Steve Jobs,False,6.8,3620
False,/4hEp8ZAycjitk7UOX0VpfSFnwRU.jpg,"[10752, 18, 36]",433247,en,First They Killed My Father,A 5-year-old girl embarks on a harrowing quest for survival amid the sudden rise and terrifying reign of the Khmer Rouge in Cambodia.,12.176,/5370jxJfZQY8TUZiiGkpNgvRwU9.jpg,2017-02-18,First They Killed My Father,False,7.4,555
False,/9GiHZHImGkgsBNBQwrlsnqWaoZo.jpg,"[10402, 18, 10749]",14024,en,Raise Your Voice,"A coming-of-age story centered around a small-town singer brokenhearted by the death of her brother in a car crash, who had secretly submitted her for a summer session at a performing arts academy in Los Angeles. In the academy, she experiences a whole new way of life in the big city, far from the small town lifestyle she's used to.",12.176,/89sfBkVOsgFRPs6uKaBtSMCDSv3.jpg,2004-08-10,Raise Your Voice,False,6.5,730
False,/xhhDE0UWdLbML7NyFaogvrsqs8K.jpg,"[35, 18]",511785,en,Alex Strangelove,"Alex Truelove is on a quest to lose his virginity, an event eagerly awaited by his patient girlfriend and cheered on with welcome advice by his rowdy friends. But Alex, a super gregarious dude, is oddly unmotivated. A magical house party throws Alex into the presence of Elliot, a hunky college guy, who pegs Alex as gay and flirts hard. Alex is taken aback but after a series of setbacks on the girlfriend front he takes the plunge and learns some interesting new facts about himself.",12.175,/6OemqmvthXswt5KFmtXBCMMloJ4.jpg,2018-04-16,Alex Strangelove,False,6.6,1418
False,/6vvt0ghvrrzEB8Z1BLvmHOWUdxw.jpg,[18],68722,en,The Master,"Freddie, a volatile, heavy-drinking veteran who suffers from post-traumatic stress disorder, finds some semblance of a family when he stumbles onto the ship of Lancaster Dodd, the charismatic leader of a new ""religion"" he forms after World War II.",12.174,/rUSjbyvYWN9H4az8xt0tDtU7I6v.jpg,2012-09-07,The Master,False,7.2,2413
False,/bMO7l0izP3AjtG1sODc0w1ms4Ro.jpg,"[18, 9648, 53, 14]",500840,en,I'm Thinking of Ending Things,Nothing is as it seems when a woman experiencing misgivings about her new boyfriend joins him on a road trip to meet his parents at their remote farm.,12.172,/5ynWWapdl45hJXUh0KIevxSG9JQ.jpg,2020-08-28,I'm Thinking of Ending Things,False,6.6,1434
False,/zX8ix4B3kEaourTmGs5gf1TlF8U.jpg,[18],332979,en,Bleed for This,"The inspirational story of World Champion Boxer Vinny Pazienza, who after a near fatal car crash, which left him not knowing if he'd ever walk again, made one of sports most incredible comebacks.",12.171,/2mfT0WQ98TVWnSsVStHJEBgQi8p.jpg,2016-11-04,Bleed for This,False,6.8,634
False,/nPd19BQoQhWcItxMl45PtYX9b8A.jpg,"[35, 10749]",11137,en,The Prince & Me,"A fairy tale love-story about pre-med student Paige who falls in love with a Danish Prince ""Eddie"" who refused to follow the traditions of his parents and has come to the US to quench his thirst for rebellion. Paige and Edward come from two different worlds, but there is an undeniable attraction between them.",12.155,/2voUK98TW1cJ3w0qmDIdB16A3x6.jpg,2004-03-28,The Prince & Me,False,6.2,850
False,/wi8y24BI9sa8XSnH9vFmmYin6Km.jpg,"[35, 10749]",6961,en,The Wedding Date,"With the wedding of her younger sister fast approaching, Kat Ellis faces the undesirable prospect of traveling alone to London for the ceremony. While this is bad enough, Jeffrey, the man who left her as they moved closer to marriage, happens to be the groom's best man. Determined to show everyone -- most of all Jeffrey -- that her romantic life is as full and thrilling as ever, Kat hires a charming male escort as her date.",12.151,/t0AEzycJ6V8dLVlSudCUAA9mzgn.jpg,2005-02-04,The Wedding Date,False,6.8,995
False,/oc4AVyMRkCrJiA87EGaxJSVXXk1.jpg,"[35, 18, 10751, 14, 10749]",10025,en,Just My Luck,"Manhattanite Ashley is known to many as the luckiest woman around. After a chance encounter with a down-and-out young man, however, she realizes that she's swapped her fortune for his.",12.147,/wWpqG3zrrPZhvNLflYJdbW1NgY3.jpg,2006-02-28,Just My Luck,False,6.1,1610
False,/eVJfRgDUGpzgYJlznBMxch4b9cG.jpg,[18],284276,en,Cake,"After having visions of a member of her support group who killed herself, a woman who also suffers with chronic pain seeks out the widower of the suicide.",12.144,/5GJEZovjtKisJxNMG6fBTCxNzZi.jpg,2014-09-07,Cake,False,6.3,796
False,/q5Ngt34p29jgFD1LvD4cLf2TBEW.jpg,"[18, 10749, 80]",536743,en,Queen & Slim,"While on a forgettable first date together in Ohio, a black man and a black woman are pulled over for a minor traffic infraction. The situation escalates, with sudden and tragic results.",12.143,/qfIJOmsiBcum6EGosiy5gTF6ihk.jpg,2019-11-27,Queen & Slim,False,7.2,525
False,/ntdXN4NlcBRcSKJF6QlgxB5czcs.jpg,"[28, 878, 53, 80]",31867,en,Repo Men,"In the future, medical technology has advanced to the point where people can buy artificial organs to extend their lives. But if they default on payments, an organization known as the Union sends agents to repossess the organs. Remy is one of the best agents in the business, but when he becomes the recipient of an artificial heart, he finds himself in the same dire straits as his many victims.",12.142,/briDKf5nrLzox2zcI6pquKeqWz8.jpg,2010-03-18,Repo Men,False,6.3,1565
False,/j94REWD9CFfN8accJX572RoQUj9.jpg,"[10749, 18]",14202,en,The Painted Veil,"A British medical doctor fights a cholera outbreak in a small Chinese village, while also being trapped at home in a loveless marriage to an unfaithful wife.",12.142,/k41IvHDLgZO2ae7RuU77wQjScIj.jpg,2006-01-01,The Painted Veil,False,7.3,946
False,/xLVW7TZ8ps8XuojUEztZEILDlJm.jpg,"[28, 18, 9648, 53]",8834,en,Conspiracy Theory,"A man obsessed with conspiracy theories becomes a target after one of his theories turns out to be true. Unfortunately, in order to save himself, he has to figure out which theory it is.",12.14,/wj0n6gci4EMWRhV9ozCKTgESGdB.jpg,1997-08-08,Conspiracy Theory,False,6.6,1150
False,/jj0IwDYUzDJKZGtno6H0j5YsHmg.jpg,"[35, 80, 10402]",13595,en,Airheads,The Lone Rangers have heavy-metal dreams and a single demo tape they can't get anyone to play. The solution: Hijack an FM rock radio station and hold the deejays hostage until they agree to broadcast the band's tape.,12.13,/4xPG8pPMyeoec48gKWbbC85EC8j.jpg,1994-08-05,Airheads,False,6.0,558
False,/7rqpB7coXaNvTVMWb5vL8qU0pBp.jpg,"[53, 14]",448095,en,I Still See You,"A spellbinding and romantic supernatural thriller. Ten years after an apocalyptic event left the world haunted by ghosts, Roni receives a threatening message from beyond the grave. Joining forces with a mysterious classmate, Kirk, Roni descends into a shadow world that blurs the bounds of the living and the dead-and begins a desperate race against time to stop a cunning killer.",12.109,/9fqzZs922V8OmwgO11Eqclof2mQ.jpg,2018-09-27,I Still See You,False,6.7,512
False,/veiWT3UYVvEOGCfGZLGDJtjJvdV.jpg,[18],404,en,The Straight Story,"A retired farmer and widower in his 70s, Alvin Straight learns one day that his distant brother Lyle has suffered a stroke and may not recover. Alvin is determined to make things right with Lyle while he still can, but his brother lives in Wisconsin, while Alvin is stuck in Iowa with no car and no driver's license. Then he hits on the idea of making the trip on his old lawnmower, thus beginning a picturesque and at times deeply spiritual odyssey.",12.109,/tT9cMiVDdtlcdZxOoFy3VRmEoKk.jpg,1999-10-15,The Straight Story,False,7.7,1177
False,/p7hhwxJmcgbja9Cj3DWPTvKqUrS.jpg,"[27, 53, 18]",529962,en,The Perfection,"When troubled musical prodigy Charlotte seeks out Elizabeth, the new star pupil of her former school, the encounter sends both musicians down a sinister path with shocking consequences.",12.106,/tPDe68PDsgIGMs6wdJLtcwVVxA7.jpg,2018-09-20,The Perfection,False,6.5,1077
False,/4A0f1oqkJLohy8LXjmJpops7CMB.jpg,"[53, 18, 80]",8984,en,Disclosure,"A computer specialist is sued for sexual harassment by a former lover turned boss who initiated the act forcefully, which threatens both his career and his personal life.",12.098,/1DcDAJ5vM5XKKONmTaadq5GHpfk.jpg,1994-03-10,Disclosure,False,6.2,941
False,/c1iknOAPmCbEz14axls06Hs1MoJ.jpg,"[53, 80, 9648]",11092,en,Presumed Innocent,"Rusty Sabich is a deputy prosecutor engaged in an obsessive affair with a coworker who is murdered. Soon after, he's accused of the crime. And his fight to clear his name becomes a whirlpool of lies and hidden passions.",12.095,/jSPWptOsqU1nxXQe6muSPB0kD3c.jpg,1990-07-26,Presumed Innocent,False,6.8,509
False,/hMEzWWCxsqWLDgrbUaU0orEmcZt.jpg,"[35, 18, 10749]",8346,en,My Big Fat Greek Wedding,A young Greek woman falls in love with a non-Greek and struggles to get her family to accept him while she comes to terms with her heritage and cultural identity.,12.091,/wSH8ZNE8sMbvJwetK5DC87bhqd2.jpg,2002-02-22,My Big Fat Greek Wedding,False,6.5,1770
False,/9ZDwUvhY5gTRc1xDw0RxGdi3zbQ.jpg,"[35, 10402]",8873,en,Wayne's World 2,"A message from Jim Morrison in a dream prompts cable access TV stars Wayne and Garth to put on a rock concert, ""Waynestock,"" with Aerosmith as headliners. But amid the preparations, Wayne frets that a record producer is putting the moves on his girlfriend, Cassandra, while Garth handles the advances of mega-babe Honey Hornee.",12.083,/4b7skjfBrQTJ8VVMZ2B4guY0Fhg.jpg,1993-12-10,Wayne's World 2,False,6.1,809
False,/rfHyl8C2ghhahZUtxYLvK9ru4zK.jpg,"[80, 18, 53]",259695,en,Live by Night,"A group of Boston-bred gangsters set up shop in balmy Florida during the Prohibition era, facing off against the competition and the Ku Klux Klan.",12.08,/7kxSjMrjJIXqgFMAT4CvKF5nnF6.jpg,2016-12-25,Live by Night,False,6.2,1121
False,/uPyZMwbXLnPrFPmUC9qK7WfLJAW.jpg,"[18, 10749]",250734,en,Far from the Madding Crowd,"Based on the literary classic by Thomas Hardy. Bathsheba Everdene, attracts three very different suitors: Gabriel Oak, a sheep farmer, captivated by her fetching willfulness; Frank Troy, a handsome and reckless Sergeant; and William Boldwood, a prosperous and mature bachelor. This timeless story of Bathsheba's choices and passions explores the nature of relationships and love – as well as the human ability to overcome hardships through resilience and perseverance.",12.079,/7Haj9RQfymwoc9vFRnD1JZ3VOTb.jpg,2015-04-23,Far from the Madding Crowd,False,7.0,876
False,/12xU204ABgr31iCTM57JT6wGFMg.jpg,"[18, 10749]",55787,en,Water for Elephants,"In this captivating Depression-era melodrama, impetuous veterinary student Jacob Jankowski joins a celebrated circus as an animal caretaker but faces a wrenching dilemma when he's transfixed by angelic married performer Marlena.",12.066,/8T7Hvb9trKvCAmbSI8cEIU0Sl2T.jpg,2011-04-15,Water for Elephants,False,7.0,2241
False,/7TvehiVjzE9hMvnq94mOYjP8kGT.jpg,"[10751, 35, 18]",14926,en,Uptown Girls,"Molly Gunn, the freewheeling daughter of a deceased rock legend, is forced to get a job when her manager steals her money. As nanny for precocious Ray, the oft ignored daughter of a music executive she learns what it means to be an adult while teaching Ray how to be a child.",12.058,/liazMoopc2fhWq1YlfwasQcvWu.jpg,2003-08-15,Uptown Girls,False,6.6,657
False,/ab5yL8zgRotrICzGbEl10z24N71.jpg,"[35, 14, 10749]",11232,en,Kate & Leopold,"When her scientist ex-boyfriend discovers a portal to travel through time -- and brings back a 19th-century nobleman named Leopold to prove it -- a skeptical Kate reluctantly takes responsibility for showing Leopold the 21st century. The more time Kate spends with Leopold, the harder she falls for him. But if he doesn't return to his own time, his absence will forever alter history.",12.057,/mUvikzKJJSg9khrVdxK8kg3TMHA.jpg,2001-12-25,Kate & Leopold,False,6.3,1121
False,/6fQMuCjxdaezTAWVP3MOp3YOhaa.jpg,"[18, 10749]",1245,en,The Remains of the Day,A rule bound head butler's world of manners and decorum in the household he maintains is tested by the arrival of a housekeeper who falls in love with him in post-WWI Britain. The possibility of romance and his master's cultivation of ties with the Nazi cause challenge his carefully maintained veneer of servitude.,12.044,/qtwipjmSypSQuSvz5BNirSxZqbg.jpg,1993-11-05,The Remains of the Day,False,7.4,965
False,/3I0GUjhFUZqyi6JxrJ07ydXqV0r.jpg,"[28, 53]",9759,en,Cellular,A young man receives an emergency phone call on his cell phone from an older woman. She claims to have been kidnapped – and the kidnappers have targeted her husband and child next.,12.042,/AhD3qVfVmxz5CXDxctXwK5nmrOp.jpg,2004-09-06,Cellular,False,6.4,1558
False,/o8ss5sJAADEsWPLRONAmJKXzwtH.jpg,"[37, 18, 28, 12]",12160,en,Wyatt Earp,"Covering the life and times of one of the West's most iconic heroes Wyatt Earp weaves an intricate tale of Earp and his friends and family. With a star studded cast, sweeping cinematography and authentic costumes Wyatt Earp led the way during the Western revival in the 90's.",12.028,/51LItgyecu2KMAtIchYogEykCIu.jpg,1994-06-24,Wyatt Earp,False,6.7,659
False,/7vyzEMfcEpBChEyK7cP6XW6B7hi.jpg,"[27, 18]",429417,en,Ghost Stories,"Professor Phillip Goodman devotes his life to exposing phony psychics and fraudulent supernatural shenanigans. His skepticism soon gets put to the test when he receives news of three chilling and inexplicable cases -- disturbing visions in an abandoned asylum, a car accident deep in the woods and the spirit of an unborn child. Even scarier -- each of the macabre stories seems to have a sinister connection to the professor's own life.",12.027,/7a0sai9k5jr7YJRP5S3YIDErMVY.jpg,2018-01-20,Ghost Stories,False,6.5,993
False,/juj8Y2FhqWIYPSCd4dmrSFSvmiy.jpg,"[35, 18, 10749]",8976,en,A Lot Like Love,"On a flight from Los Angeles to New York, Oliver and Emily make a connection, only to decide that they are poorly suited to be together. Over the next seven years, however, they are reunited time and time again, they go from being acquaintances to close friends to ... lovers?",12.025,/6xrF9zwEbYiYBOalMO14RAWBLLj.jpg,2005-04-21,A Lot Like Love,False,6.8,1103
False,/fdFIVBpq57ZbHok07SI3gNLWUbO.jpg,"[35, 18, 10749]",462919,en,Sierra Burgess Is a Loser,A case of mistaken identity results in unexpected romance when the most popular girl in high school and the biggest loser must come together to win over their crushes.,12.015,/vjnHRySiVM4YcBYzjCxw344y9g.jpg,2018-09-07,Sierra Burgess Is a Loser,False,6.4,3226
False,/dYk6sE9nNy6ge0InSB2gJY9zcnM.jpg,"[35, 18, 10749]",9087,en,The American President,"Widowed U.S. president Andrew Shepherd, one of the world's most powerful men, can have anything he wants -- and what he covets most is Sydney Ellen Wade, a Washington lobbyist. But Shepherd's attempts at courting her spark wild rumors and decimate his approval ratings.",12.001,/yObOAYFIHXHkFPQ3jhgkN2ezaD.jpg,1995-11-17,The American President,False,6.6,561
False,/yUpjIIpoKDEacUIPaO9VW5rz0S0.jpg,"[18, 36, 53]",61891,en,Anonymous,"Set against the backdrop of the succession of Queen Elizabeth I, and the Essex Rebellion against her, the story advances the theory that it was in fact Edward De Vere, Earl of Oxford who penned Shakespeare's plays.",11.993,/vArgTEbIPVclxhfdLubLwOYfVKG.jpg,2011-10-21,Anonymous,False,6.4,615
False,/ys0erQoixe1sCjCyQmtxlZ16mI7.jpg,"[18, 14, 53]",651070,en,A Fall from Grace,"When a law-abiding woman gets indicted for murdering her husband, her lawyer soon realizes that a larger conspiracy may be at work.",11.991,/h47JJZ015VF4neia33AFwTU37Yb.jpg,2020-01-17,A Fall from Grace,False,7.1,773
False,/rX7EDn70R2L0ijCPRbz5cjoQ73h.jpg,"[28, 53, 18, 80]",4959,en,The International,"An interpol agent and an attorney are determined to bring one of the world's most powerful banks to justice. Uncovering money laundering, arms trading, and conspiracy to destabilize world governments, their investigation takes them from Berlin, Milan, New York and Istanbul. Finding themselves in a chase across the globe, their relentless tenacity puts their own lives at risk.",11.985,/8c9olEa8xtSKoThXu0qjiD6mgtd.jpg,2009-02-03,The International,False,6.2,975
False,/oHF8XZPuXH1J2S9FyagOdeCwz14.jpg,"[28, 35, 80, 18]",10589,en,After the Sunset,"An FBI agent is suspicious of two master thieves, quietly enjoying their retirement near what may - or may not - be the biggest score of their careers.",11.973,/1mo3OdxeR6pLgAVt4a3cyvUUQri.jpg,2004-11-12,After the Sunset,False,6.2,596
False,/frjuhOoXR1QFcNjeNGITD7FIOOt.jpg,"[35, 80, 18]",2757,en,Adaptation.,"Nicolas Cage is Charlie Kaufman, a confused L.A. screenwriter overwhelmed by feelings of inadequacy, sexual frustration, self-loathing, and by the screenwriting ambitions of his freeloading twin brother Donald. While struggling to adapt ""The Orchid Thief,"" by Susan Orlean, Kaufman's life spins from pathetic to bizarre. The lives of Kaufman, Orlean's book, become strangely intertwined as each one's search for passion collides with the others'.",11.971,/zdyt3ltVHIBKvOTRckfcj4bqgvk.jpg,2002-12-06,Adaptation.,False,7.4,1988
False,/1WQGyi1Z7823obW2dFMddriDgMQ.jpg,"[12, 35, 18, 10749]",9681,en,Casanova,"With a reputation for seducing members of the opposite sex, regardless of their marital status, a notorious womanizer discovers a beauty who seems impervious to his charms. However, as he continues to pursue the indifferent lady, he finds himself falling in love.",11.965,/pp237jqOnlLojQfvCgJHv5yZofL.jpg,2005-12-25,Casanova,False,6.5,755
False,/mRfI3y2oAd7ejur2di09xC9niqp.jpg,"[28, 53, 80]",82992,en,Fast & Furious 6,"Hobbs has Dominic and Brian reassemble their crew to take down a team of mercenaries: Dominic unexpectedly gets convoluted also facing his presumed deceased girlfriend, Letty.",11.961,/n31VRDodbaZxkrZmmzyYSFNVpW5.jpg,2013-05-21,Fast & Furious 6,False,6.8,9315
False,/dho65gCqW8ui8uXuCEh8lpCecLw.jpg,"[10751, 35, 18]",7095,en,Jack,"Jack Powell suffers from an affliction that makes him grow four times faster than normal, so the 10-year-old looks like a 40-year-old man. After years of being tutored at home, Jack convinces his overprotective parents to send him to public school. The children don't know what to make of Jack, but with the help of his fifth-grade teacher, he makes an effort to win them over.",11.958,/tgyA4EhIp3XrWCgo2Q12UfJJNba.jpg,1996-08-09,Jack,False,6.3,1026
False,/auLEgC09Pvwkzul8lwEkcWnlSC2.jpg,"[10751, 12]",172386,en,Return to Nim's Island,"Fourteen year old Nim, more determined than ever to protect her island and all the wildlife that call it home, faces off against resort developers and animal poachers. Soon she realizes she can’t depend on her animal cohorts alone and must make her first human friend – Edmund, who’s run away to the island from the mainland – to save her home.",11.955,/qcmBwtLH9waYDD1BdX6RMR7tDAF.jpg,2013-03-15,Return to Nim's Island,False,6.5,520
False,/7qCmWIOAb7HiV3ODJo61GuaIDae.jpg,"[35, 10749]",34806,en,The Back-Up Plan,"When Zoe tires of looking for Mr. Right, she decides to have a baby on her own. But on the day she's artificially inseminated, she meets Stan, who seems to be just who she's been searching for all her life. Now, Zoe has to figure out how to make her two life's dreams fit with each other.",11.95,/fB6PxwdydGzdq5jSWrxwSMEqSFs.jpg,2010-04-23,The Back-Up Plan,False,6.2,1222
False,/lk9wWWyfYXahr5xEUnFbee6oAik.jpg,"[35, 18]",290762,en,Miss You Already,The friendship between two life-long girlfriends is put to the test when one starts a family and the other falls ill.,11.949,/cvA686C7O8MwXhFIaql4ui6eR0p.jpg,2015-09-12,Miss You Already,False,7.4,611
